Date,Close,High,Low,Open,Volume
2025-05-19,174.15403747558594,175.1971750499132,172.6429577035002,173.2181382044548,1530200
2025-05-20,173.02316284179688,174.13453485432214,172.43823881582338,173.4521160528793,1084300
2025-05-21,167.9440155029297,171.85331232141462,167.88552458367093,171.2293843899624,1759400
2025-05-22,168.64593505859375,169.66955588940715,167.18360258530015,167.60279742068238,1837100
2025-05-23,167.50531005859375,168.29496717892508,165.06808937825534,165.4872841949786,1641600
2025-05-27,171.81431579589844,171.8338028510529,168.37296135807884,169.75730093039138,1755900
2025-05-28,169.601318359375,172.47723586278,169.47457812046343,171.7655715705537,1591500
2025-05-29,170.70294189453125,170.80042179608677,169.21136403264003,170.69318349144555,1457500
2025-05-30,169.44532775878906,170.868671177673,168.6069232519099,170.5274543330678,4161400
2025-06-02,169.57205200195312,169.85476302820422,166.2086907641552,168.8018820112599,2227600
2025-06-03,171.88255310058594,172.46749202847587,168.50944792651663,169.03588106112568,1976200
2025-06-04,170.46896362304688,173.18889535324362,170.44946169245927,171.84355965498958,1306200
2025-06-05,170.31298828125,171.0051655408426,168.82141032635218,170.31298828125,1552200
2025-06-06,174.144287109375,174.31001632133075,171.58032633631214,173.16939889155506,1326800
2025-06-09,174.2515411376953,175.88934635117965,173.98831712995138,174.84622359927081,1227300
2025-06-10,174.9047088623047,176.14280626022318,173.85182774098698,174.00781343502248,1252700
2025-06-11,173.27664184570312,175.58712222381226,172.71120487910315,175.3044111783193,2552900
2025-06-12,173.27664184570312,173.91031325406453,170.73218293381035,172.81844318096893,1647400
2025-06-13,169.01637268066406,171.80455369606622,168.39244479000973,171.1708822780443,1727600
2025-06-16,170.74192810058594,172.1262676353008,169.7475379169743,170.81017741861683,1260100
2025-06-17,168.8506317138672,170.59568990618112,168.53867522805172,169.1820901286753,1422200
2025-06-18,170.86868286132812,172.40900821769156,168.5484438608342,168.80190947304,1858900
2025-06-20,172.9354248046875,174.09554419378094,171.82405280285954,172.4187352260245,5431300
2025-06-23,176.2110595703125,176.35728686452325,171.74606938782776,172.17502261833243,1853000
2025-06-24,177.44915771484375,179.68164519016898,176.46451109366444,177.87811091112619,1683400
2025-06-25,177.92684936523438,178.0535895980826,175.918581947929,176.97146304426286,2403300
2025-06-26,180.8515167236328,181.2024770941325,178.3850506027041,178.8335057499704,2843400
2025-06-27,181.0854949951172,182.71355661053792,180.20810150797072,180.8515164565914,2772400
2025-06-30,181.73866271972656,183.01576392562387,181.12447837237195,182.14811399275834,2306800
2025-07-01,187.68548583984375,188.3679046243941,181.33895395449082,181.36819941128485,3601900
2025-07-02,190.79537963867188,191.22431795896088,187.71472930047418,188.8845921866364,2769100
2025-07-03,191.63380432128906,192.38445761771064,190.0642335300931,190.61991213751708,1863500
2025-07-07,191.3218231201172,192.37470423752075,189.81074332544685,191.18533935724716,3796000
2025-07-08,193.0278778076172,193.60305831780553,191.32182333204483,192.40394990871818,4452100
2025-07-09,191.21456909179688,195.90377890805652,191.10733079581615,194.97763810219374,3730500
2025-07-10,192.97914123535156,194.02227888489273,191.06836844595617,191.66305092008355,3802800
2025-07-11,192.07249450683594,193.14486269737324,190.2396997667269,192.05299257592006,2642900
2025-07-14,192.43319702148438,193.09612878729806,191.05860097634178,192.63793010558388,2142100
2025-07-15,188.94227600097656,193.04287424945807,188.77510705615217,192.20702952533614,3458200
2025-07-16,190.7024688720703,193.7902251159052,188.32274607047503,193.613213004135,3764000
2025-07-17,192.72821044921875,193.39688623802812,189.83713746913088,189.83713746913088,3097000
2025-07-18,193.24937438964844,193.51487004835923,190.71231083919065,193.07236227900012,2548200
2025-07-21,192.7675323486328,195.24559697208477,192.69870513942564,193.78038917791181,1825200
2025-07-22,193.50506591796875,195.68812052318773,192.32504005146083,192.62987844145073,2106900
2025-07-23,194.46873474121094,194.79324445161788,192.10868321714088,194.26223811039668,2059000
2025-07-24,192.88552856445312,195.37342133527642,192.88552856445312,194.47857759516094,2139300
2025-07-25,192.78720092773438,193.42637716835014,190.46647710842737,193.0625397702927,1817300
2025-07-28,190.7418212890625,193.22971411777422,189.84696252328376,192.76753497522222,1484000
2025-07-29,190.1518096923828,192.2561938624069,189.66013100775248,191.98085499940134,1236600
2025-07-30,189.345458984375,192.01034897540538,188.2342603876489,191.77435281669702,1546200
2025-07-31,187.1033935546875,189.66011347551566,186.6608857803943,188.89309599878308,1669300
2025-08-01,182.78646850585938,184.84168176042138,180.78041111478532,184.3303317385026,2639400
2025-08-04,185.92337036132812,186.12003881871811,183.4551339558331,183.494476650216,1588500
2025-08-05,185.84469604492188,187.3295601223642,183.55347180294928,186.57237082235133,1497500
2025-08-06,185.42185974121094,187.0050656768342,185.4021883928311,186.1102068860814,1335800
2025-08-07,184.0058135986328,186.9558855054335,183.37646552537566,186.94605733415383,1280700
2025-08-08,186.5822296142578,186.82806895257934,183.96649545335447,185.20552031675174,1020100
2025-08-11,185.39234924316406,187.3098929634864,184.73350165745543,186.93622739545017,1571700
2025-08-12,188.0474090576172,188.68660029457698,186.6608866920389,186.7100425523239,1679200
2025-08-13,190.18130493164062,190.45664378844765,187.57541396370175,188.80461064760544,1506100
2025-08-14,191.33184814453125,191.49901709463205,187.97859595616177,189.34546208213175,1086600
2025-08-15,188.08676147460938,192.59053986488826,187.93924887160483,192.59053986488826,1300400
2025-08-18,188.81443786621094,188.99144999031753,187.21157560178446,187.82125235237353,1349100
2025-08-19,189.77813720703125,190.84999309945826,188.3719284175111,188.6866099665771,1701200
2025-08-20,191.75466918945312,192.29551869326343,189.53228714315412,190.34847548438762,2008800
2025-08-21,190.7713165283203,191.91201459944546,189.8568014400704,191.0564835436808,1405500
2025-08-22,198.33334350585938,198.7070240951025,191.47934167330163,191.77435187508084,1835600
2025-08-25,197.3598175048828,198.1170068671231,196.82881113704258,197.94983791789855,1275000
2025-08-26,200.07388305664062,200.34922190052373,196.68128836443518,196.9074713471433,1730700
2025-08-27,202.61093139648438,203.17145225955,198.7365162403371,199.6608594978441,1762600
2025-08-28,202.19793701171875,203.71231575969097,201.342420903933,203.71231575969097,1924800
2025-08-29,203.98764038085938,204.8726559474827,202.17826655296545,202.17826655296545,2045600
2025-09-02,202.00125122070312,202.28643323541007,199.326518211252,202.28643323541007,1647400
2025-09-03,201.5882568359375,202.315946676991,199.5526999182454,200.99823642374903,1827800
2025-09-04,203.9089813232422,204.00732306048155,201.7750976677613,202.80762588940493,1203300
2025-09-05,200.99822998046875,205.32501118651766,200.34922555367703,204.30231117215402,1273000
2025-09-08,200.37872314453125,202.21759651162174,197.78266044782163,200.8114027614565,1772800
2025-09-09,197.0746307373047,201.53906606520857,195.53075264728213,200.37871170862473,1856100
2025-09-10,198.53001403808594,199.1888616595052,197.08447753868288,197.6253270800994,1290600
2025-09-11,199.3756866455078,200.14270411630918,197.8023090103639,198.25465995704116,1271000
2025-09-12,198.61851501464844,199.66087141360114,198.23500624513105,199.37570438184414,1015300
2025-09-15,199.0905303955078,201.7160926496947,198.53000951857027,198.88401875536186,1464300
2025-09-16,197.5958251953125,199.75920833024526,195.37342801624231,199.21835879530153,1187400
2025-09-17,200.37872314453125,202.41426497254,197.75316092892598,198.10717016051555,1387600
2025-09-18,202.8371124267578,203.09277992043644,200.01486680092765,200.5262167931264,1125200
2025-09-19,202.099609375,203.26980703733884,200.60490198240265,203.26980703733884,3001300
2025-09-22,199.7395477294922,202.03077224274233,199.1790418211859,200.72290511690377,1216700
2025-09-23,200.52621459960938,203.34844518972622,199.7296976041298,200.60488498253642,1310700
2025-09-24,200.68356323242188,202.54210796301112,199.2183554270457,200.59506467497522,1782700
2025-09-25,199.36585998535156,200.8212245557418,198.7856677875303,199.73952554777802,1043000
2025-09-26,199.93621826171875,202.2274276217328,199.24785613123896,200.70323577383547,1008200
2025-09-29,198.49069213867188,200.65407536262686,196.86814346707357,200.5262341023317,1635900
2025-09-30,197.5859832763672,199.4150285303725,194.11473306387555,198.82502312882247,1516700
2025-10-01,195.13743591308594,197.04515158242495,194.60641453871196,196.29779038957895,1378300
2025-10-02,194.86209106445312,196.28795618430513,193.34771238169785,194.15407259027907,1122300
2025-10-03,195.1571044921875,197.18281821382288,194.1737471512117,195.61926863799127,1137900
2025-10-06,192.36436462402344,198.63818946920443,191.44000629205527,196.59280433151466,2208700
2025-10-07,190.58447265625,195.6192571446856,189.45361778250634,192.89536827370694,1599300
2025-10-08,186.99522399902344,190.64347110575733,186.94605313404648,190.64347110575733,1630100
2025-10-09,187.4967498779297,189.05045633919184,185.4907074244977,187.97860039596026,1899500
2025-10-10,180.88856506347656,188.84392169956047,180.56405536693876,188.08674741247995,2208800
2025-10-13,183.8091583251953,184.5958472244124,181.6359469339956,183.34697915958688,1818100
2025-10-14,188.2847900390625,188.94968471785427,183.09463207964842,183.2236466931287,3264300
2025-10-15,180.95108032226562,185.4763435726026,177.84493238303355,182.43965455685333,6663200
2025-10-16,177.01132202148438,183.36258127212383,176.20749434527315,181.87400701467777,3568300
2025-10-17,178.03347778320312,179.16479362999712,175.53268389611782,178.57929138090213,3369700
2025-10-20,180.78237915039062,181.03047485902474,178.35104423428848,178.8472356515567,2506200
2025-10-21,180.5243682861328,181.92363174201304,179.86939196943646,180.92131537000662,3395600
2025-10-22,179.81976318359375,181.11978224940367,178.76783982171887,181.11978224940367,1922100
2025-10-23,180.56405639648438,181.59614303956093,179.31365945772376,180.69307101250908,2079900
2025-10-24,185.0198516845703,185.90307177101,180.7426842386919,182.13201410189146,2243100
2025-10-27,183.45188903808594,185.4267363047297,181.82438181608572,185.3572622387769,2406900
2025-10-28,181.447265625,183.62058635713834,180.54419365220613,183.62058635713834,1798400
2025-10-29,179.64114379882812,182.1915597931445,178.65867934759856,179.9388616757971,2592800
2025-10-30,180.93124389648438,183.68013341869687,178.9960852739637,179.94877944855358,1959600
2025-10-31,181.15948486328125,181.814461151623,179.02585273778496,179.63120685715052,1554500
2025-11-03,181.34803771972656,181.39764474551362,178.45028177047857,180.50450628551025,2035700
2025-11-04,181.5564422607422,183.3725047221749,179.2838921608978,180.2465047520817,1658700
