Date,Close,High,Low,Open,Volume
2025-05-19,64.15264129638672,64.25025490139767,63.449811424402824,63.68408556591723,6356200
2025-05-20,64.29906463623047,64.71880983530792,64.09407383399831,64.24049051599229,6235700
2025-05-21,63.703609466552734,64.39667570802234,63.46932788969292,64.39667570802234,6250400
2025-05-22,63.92811965942383,64.23073149938726,63.39124113873561,63.4498078089168,6956600
2025-05-23,64.56261444091797,64.84569907154219,63.566943884446296,64.01597236657585,6737500
2025-05-27,65.30449676513672,65.39234677145367,64.45524280020447,64.6699971900108,6600500
2025-05-28,65.03117370605469,65.55829607007904,64.8945131799121,65.41187194994338,4550200
2025-05-29,65.86090087890625,66.00732499998013,64.8749864076116,65.01164693462985,6967400
2025-05-30,65.88042449951172,66.37826356150639,65.70471703336304,66.08541530211173,12140800
2025-06-02,65.89994049072266,65.9585071536734,65.07021382668329,65.56804535664331,5004500
2025-06-03,65.44115447998047,65.68519219472647,65.23616369328663,65.58757859831607,5156100
2025-06-04,65.04093170166016,65.67543127532622,64.61143037047601,65.53877074529849,5978000
2025-06-05,64.7871322631836,65.21663355746199,64.20143581631723,65.11901996546416,6266000
2025-06-06,64.57238006591797,65.20687960642151,64.27953183262711,65.031172155935,6279500
2025-06-09,65.10926055908203,65.25568468021487,64.09407020009203,64.4064381830367,4182000
2025-06-10,65.63638305664062,65.89018437061067,64.86522296809177,65.10926068798292,4827900
2025-06-11,65.3532943725586,65.61685926433341,65.22639744712906,65.26544437359347,6854400
2025-06-12,66.49540710449219,66.51492684712007,64.91403984376093,65.41187892634241,6146800
2025-06-13,65.33377838134766,66.79800469428916,65.24592092990228,66.34897618534659,6528800
2025-06-16,65.60710144042969,65.96827995640817,65.03117598117143,65.45092116827708,5516000
2025-06-17,64.76761627197266,65.58758697086091,64.32835130833176,65.39235230567753,7817700
2025-06-18,64.76761627197266,65.36306896776027,64.41620132208355,64.80666320500933,7003100
2025-06-20,66.68086242675781,67.07132425768887,65.19711640614777,65.65590849893377,12997700
2025-06-23,66.86634063720703,67.15918890364557,66.18303794543816,66.78824677316466,4783400
2025-06-24,66.79800415039062,66.97371160441052,66.30992871671758,66.86633441320726,6374600
2025-06-25,65.67542266845703,66.79799754437556,65.51924241779601,66.39777215357287,5384700
2025-06-26,66.13422393798828,66.69062965698592,65.74376208576669,66.07565726675918,6805800
2025-06-27,66.16350555419922,66.23183581800426,65.60709984966101,66.01708143249122,9119500
2025-06-30,66.29129791259766,66.54686393698022,65.6425360827577,66.25197833205192,9028300
2025-07-01,67.785400390625,68.23756429048387,66.34043776529188,66.39942088227711,12038700
2025-07-02,68.37518310546875,68.6209248590099,67.42170390181816,67.80506793683008,8959600
2025-07-03,67.81489562988281,68.33586697377176,67.62813698738748,68.2867231202492,3342900
2025-07-07,67.64778900146484,67.85421117263459,66.8712441673826,67.78540378224469,7336000
2025-07-08,67.02851867675781,67.38238737848324,66.69430601426484,67.32340426190056,6727800
2025-07-09,65.71134185791016,67.18579234462217,65.0232679638884,67.13664849473089,11457400
2025-07-10,66.00623321533203,66.24214318714414,64.7775245087899,65.41645453608037,7360000
2025-07-11,66.03572082519531,66.21265517838141,64.88565127920708,65.61304473144202,6171100
2025-07-14,66.4878921508789,66.50755569200754,65.87844986643229,66.035728197687,5324800
2025-07-15,65.60321044921875,66.37975521960075,65.5638908723009,66.25197221919959,5092700
2025-07-16,66.3207778930664,66.3699217383641,65.35746703203579,65.66219187042752,5336200
2025-07-17,68.61109924316406,68.6602430932428,67.09732917109888,67.13664875082767,9140000
2025-07-18,68.62092590332031,69.29917555323767,68.1982497808193,68.69956506551662,10412200
2025-07-21,68.23756408691406,69.29917019616842,68.03114192668839,68.66024017674074,6118100
2025-07-22,69.54491424560547,69.79065599205637,68.06063199719799,68.26705416428359,6728700
2025-07-23,68.97479248046875,69.9381034386921,68.58160418120528,69.54491513942862,5627400
2025-07-24,68.98462677001953,69.33849550233771,68.70939720031502,68.87649979628658,6015200
2025-07-25,69.37781524658203,69.40730305777058,68.67007778028352,69.05343432462132,4520800
2025-07-28,68.39485168457031,69.03378179074042,68.01149512075699,69.0141182493202,7984000
2025-07-29,68.52263641357422,69.1320787222447,68.09996025583132,68.3948533889334,7926100
2025-07-30,63.991146087646484,66.79260035771918,63.92233870204619,66.36010000513559,22047700
2025-07-31,63.588134765625,64.53178214318717,63.076987748960455,63.637278613745586,12174500
