Date,Close,High,Low,Open,Volume
2025-05-19,315.2886657714844,316.1896156218408,311.4107292095676,313.9078787632905,1242600
2025-05-20,318.26568603515625,318.7357507301351,315.6803750406091,317.13952112315366,1329700
2025-05-21,310.51959228515625,319.2449722604653,310.4412631101742,315.9448066233352,984400
2025-05-22,306.20098876953125,309.90266265618914,303.7723956729215,309.36407109304804,1699800
2025-05-23,309.4423828125,310.0299562297345,304.0759526519807,307.6894947999638,1667800
2025-05-27,308.7470703125,310.4216289716567,305.2412647738529,310.3334974511981,1573800
2025-05-28,304.4186706542969,309.2563115444267,303.8605043094549,308.4533254374738,1157200
2025-05-29,305.5840148925781,305.6329967760999,301.9998798768546,303.576504798805,1745700
2025-05-30,310.0789489746094,312.6348530840448,303.62547339816655,305.8092765527053,2732200
2025-06-02,308.46307373046875,313.3203189474288,305.7113022108278,309.06044944351754,1247800
2025-06-03,306.6820983886719,309.95879240988,305.3339984162194,307.3118403199819,1321100
2025-06-04,305.1568908691406,307.7939934274082,304.7534488313998,306.2786609295684,991200
2025-06-05,306.04248046875,307.98095414056263,304.26144978891784,305.6095197480988,1682900
2025-06-06,307.18389892578125,307.5086344589633,304.5467965535802,306.6525626465022,2048300
2025-06-09,306.4163818359375,309.1223711312647,304.1039849777314,305.8653464181324,2312900
2025-06-10,308.60089111328125,313.0387236949743,306.07201360939246,307.7940070022131,2228200
2025-06-11,305.2356262207031,310.80501815873544,304.52714777185537,309.6636090187065,2210100
2025-06-12,310.3228454589844,310.775475257116,303.44472232474095,306.0818246674944,2074400
2025-06-13,312.32037353515625,313.60940609564074,308.72879357588624,309.9883074528932,1866300
2025-06-16,309.4077453613281,312.9402878627204,304.851838477089,312.2514785604011,1225800
2025-06-17,307.5086364746094,310.5983686702489,306.16056659749034,308.28597178689444,1114500
2025-06-18,309.368408203125,310.98217643170824,306.1015335178334,307.2626718895235,1170300
2025-06-20,309.3191833496094,311.51347545740776,306.96741823144725,309.10270300412657,3249800
2025-06-23,311.8972473144531,312.3695762564346,308.08918718408546,309.95877378201436,1248100
2025-06-24,311.7594909667969,312.68444976192507,308.2269483467562,309.9096034057203,1328300
2025-06-25,310.9427795410156,312.192443825502,305.8456867542766,309.84070867136165,1434900
2025-06-26,324.7187194824219,326.55878742148707,311.6611017852542,312.52699314603075,2453600
2025-06-27,321.0877685546875,327.24759381843586,320.74336391002697,323.73472049541897,3402300
2025-06-30,325.2894287109375,325.5354277443967,320.349778929581,320.73355183578326,4328600
2025-07-01,329.0384826660156,333.4664652825234,325.32879801084454,326.60801100645415,2684000
