Date,Close,High,Low,Open,Volume
2025-05-19,247.05088806152344,247.79681517140244,244.2438256810157,244.2438256810157,739300
2025-05-20,245.31362915039062,247.4532703026409,244.30269558192745,246.8447512550009,954400
2025-05-21,240.12155151367188,243.69417494615405,239.60136294894636,242.47713678401166,772900
2025-05-22,240.18045043945312,241.6919386131656,238.56098277867136,239.37562136384938,831400
2025-05-23,237.36355590820312,238.34504598222944,236.44095284240237,237.0494868722167,752500
2025-05-27,242.123779296875,242.5850808117502,238.62967716608802,240.1509747403047,789600
2025-05-28,239.3167266845703,242.9973144642848,239.00264267205335,242.3986049197306,661500
2025-05-29,241.18154907226562,241.18154907226562,238.54133840565297,241.16193005397062,713500
2025-05-30,240.54359436035156,241.6723019794396,238.89468321249697,240.65155886989174,2390400
2025-06-02,238.1585693359375,240.5632320878808,236.04837158878175,239.44433396090068,977600
2025-06-03,240.7202606201172,241.02453513641578,237.37339070433902,237.79542426585377,792800
2025-06-04,241.94712829589844,243.50770899585524,240.45527407053547,241.34841871323601,998900
2025-06-05,241.5545196533203,243.53713377108014,240.78895860339966,242.50656621115624,1090900
2025-06-06,242.97767639160156,245.16639502782792,241.97655233894275,243.90027944244892,604800
2025-06-09,242.70286560058594,244.25362172297417,241.64285451782627,243.39973014645253,718700
2025-06-10,244.3910369873047,245.29400608985475,241.9765647310889,243.41935638851956,632300
2025-06-11,242.05508422851562,244.8130690196682,241.46619915296603,244.8130690196682,727700
2025-06-12,241.45635986328125,242.32007589275304,239.758386283842,240.87728433277155,651000
2025-06-13,237.01022338867188,240.45526319886733,236.55874633279203,239.2872875923538,801600
2025-06-16,239.92526245117188,240.6123025559733,238.11932418245073,239.71915790790698,671700
2025-06-17,236.71575927734375,239.98412288863517,236.3133597453173,238.84560583090388,678700
2025-06-18,236.84336853027344,238.58061016321005,236.3526234908501,236.61763000551673,673300
2025-06-20,236.16615295410156,238.7769203236971,235.1748533030977,238.18802024850902,1504300
2025-06-23,239.6798858642578,239.87618089426164,235.12577227695553,236.46059944787262,668200
2025-06-24,241.25027465820312,241.82935023507966,238.43338782793552,240.82822611860874,1031400
2025-06-25,241.14230346679688,242.38880007891257,239.68970232180362,241.25026797613526,1165600
2025-06-26,242.18267822265625,242.91879578564303,240.7595205961518,241.55452516796151,867600
2025-06-27,243.4684295654297,245.0289952157199,242.06490592401593,243.08564902901227,971400
2025-06-30,244.14979553222656,244.30779294936877,242.1156277557754,243.11295819999245,930800
2025-07-01,251.990234375,254.39964219350068,242.1057377928306,242.98459275466809,1317800
2025-07-02,253.2344512939453,253.31343493510116,249.94618843410476,251.7334908976501,1121900
2025-07-03,255.25872802734375,255.44634807189095,252.43458830604484,252.7900749516441,759500
2025-07-07,251.46688842773438,256.4930626317378,250.70653903761684,254.67613752707277,974800
