Date,Close,High,Low,Open,Volume
2025-05-19,240.36337280273438,241.86212030876848,239.70273770884745,240.05770739091886,894500
2025-05-20,240.66903686523438,242.30584233702865,238.75614553621588,238.8448841948485,1525100
2025-05-21,236.07415771484375,239.73231792197308,235.72905791320386,238.32229402563584,1398500
2025-05-22,236.2910919189453,237.59265247968253,233.86546316736752,236.07416515882244,957200
2025-05-23,236.66578674316406,237.14892949064603,233.06678552253268,233.06678552253268,1414600
2025-05-27,241.36911010742188,242.1382236308821,237.75039930865663,239.25901671113624,1204400
2025-05-28,239.1505584716797,242.5917920243448,239.03224025578277,242.01989557159078,1070000
2025-05-29,242.85800170898438,243.35101429262195,239.2590008211,239.99851969655637,2178800
2025-05-30,243.6665496826172,246.73308874545523,242.22696127433687,243.24256605617398,2785800
2025-06-02,241.83253479003906,242.05933141851136,238.44062074514832,241.21134914590107,1183000
2025-06-03,244.51451110839844,244.83004637648685,240.2943246937888,240.65916422820976,1407800
2025-06-04,243.942626953125,245.9146773409289,242.5819224165146,244.78075438616185,1193700
2025-06-05,243.46934509277344,245.24419349479155,241.76352567789948,244.5243992981998,1044000
2025-06-06,247.26553344726562,250.12500039144183,245.67803233873406,247.40357636776622,1145000
2025-06-09,247.06834411621094,250.04612941791152,246.46686813622892,247.90645651746414,847200
2025-06-10,249.38548278808594,254.3452032071925,245.5104111136481,248.0050535760712,2161700
2025-06-11,247.8177032470703,249.9968104073896,246.55559225620806,249.9968104073896,1029000
2025-06-12,247.9557647705078,248.14311197072436,245.67804890587703,246.55561075514063,985000
2025-06-13,245.12586975097656,248.6854213104625,244.38635085395498,246.8021095751154,916900
2025-06-16,248.60655212402344,249.12914430503804,245.34281094032974,246.466879128151,1049000
2025-06-17,246.92042541503906,249.24744545716294,245.90482067651743,247.29511980051123,1333300
2025-06-18,249.3953399658203,250.82508850414686,247.14720377339458,247.92617208613734,1410900
2025-06-20,249.641845703125,251.94915603909575,248.7938784993474,250.5391322201386,1849300
2025-06-23,252.99432373046875,253.28027945397918,248.1036473349699,249.63198935064455,1036000
2025-06-24,253.862060546875,254.68047838152958,251.40686722511833,254.39452262438851,1193300
2025-06-25,251.64349365234375,253.82261592749887,250.7264824081802,253.27041414103329,922100
2025-06-26,251.93930053710938,252.6788345035054,249.0108044069187,252.6788345035054,1402800
2025-06-27,252.23509216308594,253.9507663013882,250.62786634796385,252.3238308159878,1905800
2025-06-30,252.39288330078125,253.3986182184203,251.4660171626992,252.34357902939473,1466200
2025-07-01,258.7132873535156,260.9811331943512,251.84069075656265,252.2055152526788,1309400
2025-07-02,258.3385925292969,259.6697325166564,256.66233771690344,259.07811140104104,2002600
2025-07-03,258.8316345214844,260.13319510551435,258.2794627751268,258.76260553041385,928500
2025-07-07,256.356689453125,258.6639848762038,255.18331702426713,257.78643807047007,870300
2025-07-08,257.5498046875,259.7289120420788,255.03542227119925,255.66649286843784,1222100
2025-07-09,256.406005859375,258.73301092781327,256.406005859375,257.9146232377714,941900
2025-07-10,259.4626770019531,261.2966693696498,255.6270246569121,256.52431117020785,902900
2025-07-11,262.8447265625,264.24486539840996,257.3131099266416,257.3525593574148,1718300
2025-07-14,259.2161865234375,261.7896979237043,257.35258439957374,261.74040869876586,1553800
2025-07-15,255.8636932373047,259.2162033009618,255.6467664695516,259.2162033009618,1120000
2025-07-16,256.6820983886719,257.7075429754348,253.8916301009533,257.3525883318097,1083500
2025-07-17,266.0394287109375,266.64091966679257,260.32049519129754,260.4092338389946,3024600
2025-07-18,272.7937316894531,276.08705220120686,269.9342646670179,274.1445813802901,6134200
2025-07-21,273.5036926269531,275.3870044927043,272.00491496690654,274.2826610112614,1689100
2025-07-22,276.34344482421875,277.2604410803082,273.08954346068793,275.81098276634964,2041800
2025-07-23,276.353271484375,277.25055802572643,274.4601199547266,276.5899379939068,1703500
2025-07-24,274.1150207519531,284.08372163125347,271.4034513020687,283.9752732969874,5379400
2025-07-25,278.43377685546875,279.4986707398424,271.7189482279862,273.6318393588357,4530300
2025-07-28,282.4173278808594,283.95552465952085,278.1774018136475,278.40419842385865,3822100
2025-07-29,273.8192138671875,278.9465269235093,270.17090854024,271.5710775837084,9749600
2025-07-30,275.10101318359375,280.0212689873672,274.36149433094965,275.07143363313196,5866700
2025-07-31,274.1150207519531,276.4223162365588,272.9317784101079,273.50368990873744,3690900
2025-08-01,272.3315124511719,273.87721550781276,270.5975479752531,272.3116763620221,2727400
2025-08-04,275.571533203125,277.9396477314254,273.1737250175031,274.00602432277236,3123800
2025-08-05,277.30548095703125,277.4937423616706,274.9076729157381,275.8489497009964,1778300
2025-08-06,280.3572998046875,282.9830114189837,276.55245967770077,277.9792671658355,2281200
2025-08-07,277.8999938964844,282.844259770342,276.7704254490076,281.8236990927858,2187500
2025-08-08,277.4640197753906,280.82297094331267,276.89923555881177,278.8313793574496,1295400
2025-08-11,275.76971435546875,278.47467955470506,274.29334691390295,277.4937607671086,1280900
2025-08-12,275.6903991699219,277.83061011269047,274.5410249466978,277.22621422797806,1650900
2025-08-13,279.2574462890625,280.109581679727,274.7887625456195,275.80932326278065,1520400
2025-08-14,279.911376953125,280.0699144588899,276.4731722815638,278.6629129939375,1761800
2025-08-15,278.1675109863281,280.78333462837577,277.90991398250645,280.109572867705,1939900
2025-08-18,277.2262268066406,278.6728400161908,276.2551958917708,276.92895763452697,1392300
2025-08-19,282.91363525390625,284.8556669493267,277.771189752725,277.771189752725,2127000
2025-08-20,282.8739929199219,285.9951530806321,282.4776642411151,282.63620176022584,1742900
2025-08-21,281.74444580078125,282.80464841760494,280.5653476078537,282.428125601317,1899600
2025-08-22,281.9921569824219,289.017186207446,266.84225396979184,283.74592721817856,4575300
2025-08-25,274.8482360839844,281.8732654087814,272.8764502785795,281.8732654087814,2649500
2025-08-26,274.1348571777344,274.3627303114121,271.2019581957888,272.4702282124882,2275300
2025-08-27,269.8544006347656,274.4023377851928,269.58685535430965,273.8276355247558,2525300
2025-08-28,275.25445556640625,278.1873543149667,273.74839449077734,276.2452923830426,3031700
2025-08-29,277.4145202636719,277.5532217029999,274.95723391813186,274.95723391813186,1543100
2025-09-02,275.7003479003906,276.1165126736133,272.6287476803274,275.4229147975557,1718700
2025-09-03,275.6408996582031,277.0478710210118,273.98618885040213,275.67062355353175,2085400
2025-09-04,277.1965026855469,277.7117269170069,274.7094927325492,276.00748647394573,923300
2025-09-05,275.2049255371094,277.67209953185034,274.06546924673995,277.25596500253835,1302000
